index,id,genres
1877,ts76243,"['crime', 'comedy', 'drama', 'romance', 'thriller']"
1878,ts58367,"['drama', 'thriller', 'crime', 'european']"
1879,ts55720,"['drama', 'comedy', 'sport', 'reality']"
1880,ts77852,"['comedy', 'romance', 'animation', 'family', 'fantasy']"
1881,ts78430,"['drama', 'thriller', 'crime']"
1882,tm210043,"['thriller', 'crime', 'drama']"
1883,ts56261,"['scifi', 'drama', 'fantasy', 'horror', 'animation', 'action']"
1884,tm226948,"['fantasy', 'drama']"
1885,ts82849,"['drama', 'comedy']"
1886,ts74809,"['action', 'drama', 'history']"
1887,ts56969,"['comedy', 'drama']"
1888,ts58155,"['drama', 'thriller', 'crime']"
1889,tm288499,"['drama', 'european']"
1890,ts76458,"['drama', 'thriller', 'crime']"
1891,tm299741,"['drama', 'crime']"
1892,ts39015,"['action', 'family', 'comedy', 'drama']"
1893,tm244191,"['drama', 'documentation', 'war', 'thriller']"
1894,ts74816,"['comedy', 'drama', 'crime']"
1895,ts52821,"['animation', 'action', 'drama', 'family', 'fantasy']"
1896,ts77563,"['scifi', 'comedy', 'thriller', 'drama', 'horror']"
1897,ts80856,"['scifi', 'thriller', 'drama', 'horror', 'fantasy']"
1898,tm272060,"['thriller', 'drama', 'action', 'crime', 'fantasy', 'scifi']"
1899,tm233482,"['thriller', 'action', 'crime', 'drama', 'european']"
1900,tm271951,"['thriller', 'horror', 'drama', 'fantasy']"
1901,tm311815,"['documentation', 'thriller', 'sport']"
1902,tm371380,"['comedy', 'drama', 'thriller']"
1903,ts76869,"['drama', 'animation', 'scifi', 'fantasy', 'romance']"
1904,ts82526,"['drama', 'crime']"
1905,tm310899,['drama']
1906,ts72247,"['scifi', 'comedy', 'fantasy', 'animation', 'action']"
1907,tm266666,"['horror', 'thriller', 'drama']"
1908,tm435086,"['thriller', 'drama', 'scifi', 'european']"
1909,ts82189,"['action', 'animation', 'drama', 'sport']"
1910,tm267401,"['thriller', 'crime', 'drama', 'european']"
1911,tm239286,"['thriller', 'horror', 'scifi', 'drama', 'action']"
1912,tm273294,"['drama', 'thriller', 'comedy', 'crime', 'european']"
1913,ts74823,['comedy']
1914,tm414285,"['crime', 'documentation', 'thriller', 'drama']"
1915,tm244192,"['horror', 'thriller']"
1916,ts77197,"['crime', 'drama']"
1917,tm419595,"['fantasy', 'action', 'european']"
1918,tm346943,"['drama', 'comedy', 'european']"
1919,ts76865,"['scifi', 'animation', 'action', 'drama', 'fantasy', 'horror']"
1920,tm371900,"['thriller', 'horror', 'drama']"
1921,ts312241,"['scifi', 'horror']"
1922,ts121489,"['drama', 'horror', 'thriller']"
1923,tm270895,"['documentation', 'history', 'european']"
1924,ts55781,"['drama', 'thriller', 'crime', 'horror', 'european']"
1925,ts87369,['documentation']
1926,tm374132,"['thriller', 'drama', 'horror', 'scifi']"
1927,ts78080,"['drama', 'comedy']"
1928,tm244175,"['drama', 'war', 'history']"
1929,ts58307,"['drama', 'crime']"
1930,ts55645,"['war', 'documentation', 'history']"
1931,tm319818,"['drama', 'action', 'history', 'war']"
1932,ts78558,['reality']
1933,tm313683,['horror']
1934,ts79926,['comedy']
1935,ts56648,"['crime', 'action', 'drama', 'documentation']"
1936,tm244332,"['thriller', 'action', 'crime', 'drama']"
1937,tm315340,"['thriller', 'action']"
1938,ts42294,"['drama', 'thriller']"
1939,ts84010,"['drama', 'thriller']"
1940,tm414887,"['romance', 'comedy', 'drama']"
1941,ts80035,"['scifi', 'thriller', 'drama', 'horror']"
1942,tm420348,"['horror', 'thriller', 'drama']"
1943,ts57055,"['scifi', 'action', 'drama']"
1944,tm244206,"['drama', 'comedy']"
1945,tm434202,"['horror', 'thriller']"
1946,tm280828,"['horror', 'comedy']"
1947,tm366567,"['fantasy', 'comedy', 'romance']"
1948,tm310706,"['drama', 'thriller', 'scifi', 'action']"
1949,tm410435,"['romance', 'comedy', 'drama']"
1950,ts56480,"['war', 'fantasy', 'romance', 'action']"
1951,tm307283,"['drama', 'thriller', 'horror', 'scifi']"
1952,ts82597,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'thriller']"
1953,ts55962,"['comedy', 'drama']"
1954,tm244229,"['drama', 'crime', 'thriller', 'european']"
1955,ts75164,"['comedy', 'family', 'music', 'animation']"
1956,ts78452,"['drama', 'animation', 'fantasy', 'thriller']"
1957,ts75263,"['crime', 'drama', 'documentation', 'fantasy']"
1958,ts85568,"['crime', 'thriller', 'drama', 'documentation', 'comedy', 'romance']"
1959,tm357589,"['romance', 'drama', 'history', 'war']"
1960,tm317542,"['horror', 'crime', 'documentation', 'drama', 'thriller']"
1961,ts80705,"['crime', 'documentation']"
1962,tm321703,"['drama', 'romance', 'comedy']"
1963,tm300615,"['drama', 'war']"
1964,tm244233,"['thriller', 'crime', 'drama']"
1965,ts81344,['documentation']
1966,tm349803,"['comedy', 'documentation']"
1967,ts82228,"['action', 'fantasy', 'animation', 'comedy']"
1968,ts81331,"['scifi', 'action', 'family', 'animation', 'fantasy', 'comedy', 'drama']"
1969,ts55798,"['drama', 'thriller', 'crime', 'romance', 'scifi', 'comedy']"
1970,ts78356,"['drama', 'scifi', 'thriller']"
1971,ts86169,"['documentation', 'crime']"
1972,tm227940,"['thriller', 'horror', 'drama']"
1973,tm243326,"['scifi', 'drama', 'action', 'crime', 'thriller', 'european']"
1974,ts84280,"['animation', 'comedy', 'thriller', 'fantasy', 'romance', 'drama']"
1975,tm244197,"['thriller', 'drama', 'scifi']"
1976,tm368449,"['drama', 'comedy']"
1977,tm211554,"['scifi', 'thriller', 'horror', 'action']"
1978,tm363248,['comedy']
1979,tm362881,"['fantasy', 'animation', 'drama', 'family']"
1980,tm232673,"['thriller', 'horror']"
1981,ts77957,"['crime', 'documentation']"
1982,ts84904,"['scifi', 'fantasy', 'crime', 'drama']"
1983,ts83999,"['scifi', 'family', 'fantasy', 'animation', 'comedy', 'drama']"
1984,ts57303,"['comedy', 'drama']"
1985,tm411311,"['drama', 'crime', 'history']"
1986,tm299677,"['thriller', 'horror', 'action', 'drama']"
1987,ts58025,"['animation', 'comedy', 'family', 'fantasy']"
1988,ts82302,"['drama', 'comedy', 'thriller']"
1989,tm449070,"['scifi', 'thriller', 'fantasy', 'drama']"
1990,ts85895,"['scifi', 'drama']"
1991,ts56511,"['drama', 'european']"
1992,ts57822,"['comedy', 'crime']"
1993,tm363488,['documentation']
1994,tm221953,"['fantasy', 'action', 'drama']"
1995,tm435916,"['thriller', 'drama', 'horror', 'music']"
1996,tm233362,"['thriller', 'drama', 'romance', 'scifi']"
1997,ts79546,"['action', 'animation', 'drama', 'scifi', 'sport']"
1998,tm362098,"['drama', 'thriller', 'european']"
1999,tm346467,"['thriller', 'crime', 'action']"
2000,tm433381,"['thriller', 'drama', 'documentation', 'fantasy', 'music', 'romance', 'european']"
2001,tm412550,"['comedy', 'romance']"
2002,tm315424,"['crime', 'comedy']"
2003,ts84533,"['action', 'animation', 'scifi']"
2004,tm499724,"['thriller', 'drama']"
2005,ts83455,['drama']
2006,ts75772,"['reality', 'comedy', 'documentation', 'european']"
2007,tm414220,"['romance', 'comedy']"
2008,ts77518,"['comedy', 'animation', 'romance']"
2009,ts79234,"['action', 'comedy', 'animation', 'family', 'fantasy']"
2010,tm139545,"['crime', 'thriller', 'action', 'drama']"
2011,ts77824,[]
2012,tm314477,"['comedy', 'drama', 'fantasy', 'european']"
2013,tm420274,"['comedy', 'documentation']"
2014,tm434008,['comedy']
2015,ts80720,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'romance']"
2016,ts57439,"['western', 'drama', 'crime']"
2017,tm317566,"['horror', 'thriller', 'crime', 'drama']"
2018,tm417496,"['comedy', 'drama']"
2019,tm367065,['documentation']
2020,tm426274,"['comedy', 'horror', 'music']"
2021,tm433228,"['thriller', 'drama', 'history', 'romance']"
2022,tm244325,"['thriller', 'drama', 'scifi']"
2023,ts75157,"['animation', 'family', 'fantasy']"
2024,tm316414,"['horror', 'thriller']"
2025,tm311921,"['thriller', 'crime']"
2026,tm370212,"['thriller', 'drama', 'romance', 'action', 'european']"
2027,ts58152,"['drama', 'history']"
2028,ts84779,"['documentation', 'horror', 'reality']"
2029,tm410742,"['fantasy', 'drama', 'european']"
2030,tm281935,['comedy']
2031,tm323634,"['scifi', 'family', 'thriller', 'action', 'drama']"
2032,tm139885,"['drama', 'european']"
2033,ts56038,"['comedy', 'documentation']"
2034,tm349278,"['horror', 'animation', 'documentation', 'scifi', 'thriller', 'action', 'drama']"
2035,ts84574,['documentation']
2036,ts56481,['comedy']
2037,ts82560,"['action', 'documentation']"
2038,tm348993,"['thriller', 'history', 'crime', 'drama', 'european']"
2039,ts55231,['documentation']
2040,tm285107,"['drama', 'history']"
2041,ts88783,"['scifi', 'animation', 'action', 'comedy', 'family', 'fantasy']"
2042,tm414962,"['thriller', 'horror']"
2043,ts57814,"['action', 'animation', 'drama', 'thriller']"
2044,ts113109,['animation']
2045,ts85138,['documentation']
2046,ts57424,"['crime', 'thriller', 'drama', 'european']"
2047,tm240076,"['thriller', 'drama', 'crime']"
2048,ts82281,"['scifi', 'action', 'comedy', 'animation']"
2049,tm217228,"['fantasy', 'horror', 'thriller', 'action', 'crime', 'drama']"
2050,ts77474,"['drama', 'action', 'history', 'romance', 'war']"
2051,tm244307,"['thriller', 'fantasy', 'action', 'crime', 'scifi']"
2052,tm298846,['comedy']
2053,tm412623,"['romance', 'comedy']"
2054,tm298339,"['drama', 'comedy', 'sport', 'european']"
2055,ts57964,"['comedy', 'family', 'fantasy', 'horror', 'animation']"
2056,tm245176,"['drama', 'action', 'war']"
2057,ts78298,"['drama', 'family']"
2058,ts83251,"['comedy', 'reality']"
2059,ts55194,['comedy']
2060,ts84335,"['drama', 'crime', 'thriller']"
2061,tm351101,"['drama', 'fantasy', 'horror', 'thriller', 'european']"
2062,tm299504,"['comedy', 'european']"
2063,tm321224,"['comedy', 'action']"
2064,tm359978,"['thriller', 'horror', 'crime', 'scifi']"
2065,tm306301,"['thriller', 'horror']"
2066,ts57947,"['crime', 'thriller', 'drama', 'european']"
2067,ts53936,"['drama', 'crime']"
2068,ts83763,"['crime', 'thriller']"
2069,tm298084,"['fantasy', 'drama', 'romance']"
2070,tm244148,"['drama', 'fantasy']"
2071,tm436470,"['thriller', 'horror']"
2072,ts82892,"['crime', 'documentation']"
2073,tm219259,"['comedy', 'sport']"
2074,ts79422,"['reality', 'comedy']"
2075,ts80523,"['animation', 'music', 'romance', 'comedy', 'drama']"
2076,ts83561,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'music']"
2077,tm375912,['comedy']
2078,tm356742,"['fantasy', 'comedy', 'family', 'romance', 'animation']"
2079,tm244317,['drama']
2080,ts78382,"['comedy', 'drama']"
2081,ts86296,"['documentation', 'sport']"
2082,ts41527,"['drama', 'thriller']"
2083,tm292837,"['horror', 'thriller', 'comedy', 'fantasy', 'european']"
2084,tm414709,"['thriller', 'european', 'crime', 'romance']"
2085,ts78507,"['comedy', 'drama']"
2086,tm321295,"['thriller', 'horror', 'drama', 'fantasy']"
2087,tm233294,"['drama', 'comedy', 'war']"
2088,tm328443,"['thriller', 'drama', 'action', 'scifi']"
2089,tm324155,"['crime', 'thriller', 'action', 'european']"
2090,tm289181,"['drama', 'romance']"
2091,ts89538,"['drama', 'thriller']"
2092,tm370436,['comedy']
2093,tm351216,['documentation']
2094,tm318200,"['music', 'documentation']"
2095,ts57464,"['drama', 'comedy']"
2096,ts228255,"['animation', 'family']"
2097,ts58175,['comedy']
2098,ts77525,"['documentation', 'comedy', 'history']"
2099,ts58225,['comedy']
2100,ts84243,['drama']
2101,ts78231,['crime']
2102,ts56594,['comedy']
2103,tm370232,['drama']
2104,ts57080,"['action', 'animation', 'comedy', 'drama', 'family', 'western', 'documentation']"
2105,tm439484,"['thriller', 'horror', 'drama']"
2106,tm271960,"['drama', 'romance', 'european']"
2107,tm349800,"['fantasy', 'comedy', 'drama']"
2108,tm352588,"['thriller', 'scifi']"
2109,tm219258,"['drama', 'european']"
2110,ts57082,"['comedy', 'european']"
2111,ts53101,"['crime', 'thriller', 'action']"
2112,ts81885,"['comedy', 'drama', 'crime', 'documentation']"
2113,tm411415,"['documentation', 'music']"
2114,tm406881,"['comedy', 'music', 'documentation']"
2115,ts77783,"['scifi', 'action', 'fantasy', 'war', 'animation']"
2116,ts79020,"['documentation', 'war', 'history']"
2117,tm307910,['documentation']
2118,ts77799,['documentation']
2119,tm368241,"['drama', 'comedy', 'romance']"
2120,ts75749,"['comedy', 'drama', 'romance']"
2121,tm321596,['comedy']
2122,ts86945,"['fantasy', 'animation', 'comedy', 'family']"
2123,ts84056,['drama']
2124,ts89069,['animation']
2125,ts76417,"['drama', 'horror', 'thriller', 'european']"
2126,ts86814,"['crime', 'documentation']"
2127,ts85968,"['drama', 'music']"
2128,ts85837,['drama']
2129,ts76313,"['drama', 'comedy']"
2130,ts75355,"['crime', 'action', 'european']"
2131,tm308090,['documentation']
2132,tm271959,['comedy']
2133,tm411507,['comedy']
2134,tm245937,['comedy']
2135,ts83745,['comedy']
2136,tm423373,"['thriller', 'music', 'drama', 'comedy', 'crime']"
2137,ts76486,"['drama', 'romance']"
2138,ts82372,"['animation', 'comedy', 'family', 'action']"
2139,ts79045,['documentation']
2140,ts81757,"['drama', 'comedy']"
2141,tm409766,['thriller']
2142,tm322243,"['thriller', 'crime', 'drama']"
2143,ts55491,"['crime', 'drama', 'scifi', 'thriller']"
2144,ts77600,['comedy']
2145,tm406111,"['action', 'comedy']"
2146,tm300054,"['scifi', 'drama', 'romance', 'european']"
2147,tm357479,"['horror', 'drama', 'scifi', 'thriller', 'action', 'european']"
2148,tm232965,"['romance', 'drama']"
2149,ts80411,"['action', 'crime', 'drama', 'thriller']"
2150,tm431347,['documentation']
2151,tm285356,"['drama', 'history', 'war']"
2152,tm368040,"['thriller', 'fantasy', 'scifi', 'drama', 'romance']"
2153,ts78217,['comedy']
2154,ts78299,"['animation', 'family']"
2155,ts75002,"['drama', 'thriller', 'crime', 'history', 'war', 'documentation']"
2156,tm285340,"['drama', 'comedy']"
2157,tm1883,"['comedy', 'animation', 'family', 'fantasy']"
2158,ts76753,"['comedy', 'romance', 'fantasy', 'horror']"
2159,tm324870,"['comedy', 'drama']"
2160,tm284015,['drama']
2161,tm326624,"['documentation', 'drama', 'history', 'romance', 'european']"
2162,tm300184,"['scifi', 'action', 'crime', 'thriller']"
2163,tm411958,"['comedy', 'romance']"
2164,tm270999,"['drama', 'family', 'romance', 'comedy']"
2165,ts77755,"['action', 'scifi', 'thriller', 'drama']"
2166,tm307612,"['documentation', 'crime']"
2167,tm320255,"['thriller', 'comedy', 'crime', 'drama']"
2168,ts56201,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']"
2169,ts88234,['comedy']
2170,tm425138,"['animation', 'action', 'scifi', 'horror']"
2171,tm241990,"['scifi', 'thriller', 'animation', 'action', 'drama']"
2172,ts53960,"['scifi', 'animation', 'fantasy']"
2173,tm353742,"['thriller', 'crime', 'drama', 'european']"
2174,ts81414,"['comedy', 'family', 'drama', 'romance']"
2175,ts77014,"['war', 'drama', 'action', 'thriller']"
2176,ts56993,"['drama', 'comedy', 'crime', 'european']"
2177,tm429163,"['thriller', 'drama', 'war', 'history', 'european']"
2178,ts81542,"['comedy', 'scifi', 'animation', 'drama', 'family']"
2179,ts83232,"['crime', 'drama', 'thriller']"
2180,tm311789,"['drama', 'history']"
2181,ts82268,"['scifi', 'drama', 'fantasy', 'horror']"
2182,ts87043,"['scifi', 'animation', 'action', 'comedy', 'family']"
2183,tm359103,"['drama', 'crime']"
2184,ts86164,"['scifi', 'animation', 'action', 'crime']"
2185,ts9075,['comedy']
2186,tm315584,"['scifi', 'animation', 'action']"
2187,ts83790,"['drama', 'fantasy', 'romance']"
2188,ts57811,"['action', 'scifi', 'animation', 'drama', 'fantasy']"
2189,tm407827,"['drama', 'european']"
2190,tm348003,"['thriller', 'action', 'drama', 'crime', 'european']"
2191,ts85686,"['reality', 'documentation']"
2192,ts83360,"['crime', 'thriller', 'drama', 'horror', 'comedy']"
2193,tm266652,"['fantasy', 'action']"
2194,ts95569,"['family', 'fantasy', 'animation']"
2195,tm285295,"['drama', 'romance']"
2196,tm317110,"['fantasy', 'action', 'comedy']"
2197,tm324124,['comedy']
2198,ts78590,"['drama', 'thriller', 'crime']"
2199,ts77520,"['action', 'scifi', 'thriller']"
2200,tm244519,"['drama', 'action']"
2201,tm260272,"['comedy', 'fantasy', 'horror']"
2202,tm347530,"['music', 'documentation']"
2203,ts85170,"['action', 'scifi', 'thriller', 'drama', 'romance']"
2204,ts90594,"['comedy', 'family', 'animation']"
2205,tm312577,"['fantasy', 'scifi', 'action']"
2206,ts83502,"['scifi', 'crime', 'drama']"
2207,tm344886,"['thriller', 'action', 'drama']"
2208,ts85034,['comedy']
2209,tm365122,"['crime', 'drama', 'family']"
2210,ts83537,"['thriller', 'crime', 'european']"
2211,tm320670,"['animation', 'drama', 'western', 'european']"
2212,ts79157,"['scifi', 'action', 'drama', 'thriller', 'horror', 'animation', 'fantasy', 'crime']"
2213,ts81918,['reality']
2214,tm367250,"['drama', 'war', 'european']"
2215,ts56718,"['drama', 'action', 'history', 'crime']"
2216,ts80959,"['action', 'thriller', 'crime', 'drama']"
2217,ts53693,"['scifi', 'fantasy', 'family', 'european']"
2218,ts75477,"['documentation', 'crime']"
2219,ts131579,"['drama', 'history', 'action', 'thriller', 'comedy', 'documentation']"
2220,tm425732,"['drama', 'comedy']"
2221,ts85175,"['drama', 'fantasy', 'horror', 'thriller', 'crime']"
2222,ts83071,"['reality', 'documentation']"
2223,ts77545,"['war', 'crime', 'documentation', 'thriller', 'comedy', 'drama']"
2224,ts83540,"['comedy', 'crime', 'animation', 'action']"
2225,ts236347,"['action', 'scifi', 'thriller', 'animation', 'drama', 'fantasy']"
2226,tm416105,"['comedy', 'music', 'documentation']"
2227,ts78206,"['drama', 'comedy', 'reality']"
2228,ts84135,"['crime', 'thriller', 'drama']"
2229,ts79026,"['drama', 'scifi', 'horror', 'romance', 'thriller']"
2230,tm285171,"['thriller', 'horror']"
2231,ts56045,"['drama', 'history', 'european']"
2232,tm311995,"['action', 'drama', 'history']"
2233,ts87194,['reality']
2234,ts68146,"['documentation', 'fantasy', 'european']"
2235,ts76603,"['drama', 'scifi', 'thriller', 'fantasy']"
2236,ts84930,"['comedy', 'romance']"
2237,ts78246,"['scifi', 'thriller', 'drama']"
2238,tm298779,"['fantasy', 'animation', 'family', 'music', 'comedy']"
